id,name,url,type,is_validated,description
1892,Rambda,,,TRUE,Faster alternative to Ramda in just 10kB
1893,Ramda,,,TRUE,:ram: Practical functional Javascript
1894,Ramda Extension,,Library,TRUE,🤘Utility library for functional JavaScript. With ❤️ to Ramda.
1895,Rando.js,,,TRUE,"The world's easiest, most powerful random function."
1896,Rangeslider.js,,,TRUE,HTML5 input range slider element polyfill. —
1897,Raphael,,Library,TRUE,JavaScript Vector Library
1898,Ratchet,,,TRUE,"Prototype iPhone apps with simple HTML, CSS, and JS components."
1899,Ratio.js,,,TRUE,Rational numbers for Javascript
1900,Raven Js,,,TRUE,JavaScript client for Sentry
1901,Re Marked.js,,,TRUE,Client-side markdown generator
1902,React,,Library,TRUE,React is a JavaScript library for building user interfaces.
1903,React Bootstrap,,,TRUE,Bootstrap 3 components built with React
1904,React Charts,,,TRUE,"⚛️ Simple, immersive & interactive charts for React"
1905,React Decoration,,,TRUE,A collection of decorators for React Components
1906,React Easy Crop,,,TRUE,A React component to crop images with easy interactions
1907,React Easy Edit,,Library,TRUE,Inline editing library for React
1908,React Easy Flip,,Library,TRUE,⚛ A React library for smooth FLIP animations. Easily animate originally unanimatable properties like DOM positions with one hook.
1909,React Editext,,,TRUE,Editable Text Component for React Apps
1910,React Fb Image Grid,,Library,TRUE,A beautifully featured image grid library for React which represents the images just like the facebook grid images with the count for extra as well
1911,React Intl,,Library,TRUE,"Internationalize React apps. This library provides React components and an API to format dates, numbers, and strings, including pluralization and handling translations."
1912,React Joyride,,,TRUE,Create walkthroughs and guided tours for your app
1913,React Leaflet,,,TRUE,⚛️ React components for 🍃 Leaflet maps
1914,React Native,,,TRUE,A framework for building native apps with React.
1915,React Native Activity Feed,,,TRUE,Stream React Native Activity Feed Components
1916,React Native Web,,,TRUE,React Native for Web
1917,React Page Progress,,,TRUE,:tada: Sweet Component powered by React Hooks 🚀 :point_right:
1918,React Query,,,TRUE,"⚛️ Hooks for fetching, caching and updating asynchronous data in React"
1919,React Table,,,TRUE,⚛️ Hooks for building fast and extendable tables and datagrids for React
1920,React Templates,,,TRUE,Light weight templates for react
1921,React Toastify,,,TRUE,React notification made easy 🚀 !
1922,React Translated,,,TRUE,A dead simple way to add complex translations (i18n) in a React (DOM/Native) project 🌎🌍🌏
1923,React Virtual,,,TRUE,⚛️ Hooks for virtualizing scrollable elements in React
1924,React Virtualized,,,TRUE,React components for efficiently rendering large lists and tabular data
1925,React Widgets,,,TRUE,set of stateless ui widgets for React
1926,React95,,,TRUE,🌈🕹  Refreshed Windows 95 style UI components for your React app
1927,Reactable,,,TRUE,"Fast, flexible, and simple data tables in React"
1928,Readmore.js,,,TRUE,"A lightweight jQuery plugin for collapsing and expanding long blocks of text with ""Read more"" and ""Close"" links."
1929,Real Shadow,,,TRUE,Module that casts photorealistic shadows
1930,Really Simple Color Picker,,,TRUE,Simple Color Picker written in jQuery.
1931,Reasondb,,,TRUE,"A 100% JavaScript object database: SQL like syntax, full-text search, auto object sync, swapable persistence engines, asynchronous cursors, streaming analytics, 18 built-in plus in-line fat arrow predicates, predicate extensibility, indexed computed values, joins, nested matching, statistical sampling and more."
1932,Recline,,Library,TRUE,A simple but powerful library for building data applications in pure Javascript and HTML.
1933,Recoil,,Library,TRUE,"Recoil is an experimental state management library for React apps. It provides several capabilities that are difficult to achieve with React alone, while being compatible with the newest features of React."
1934,Red Script,,,TRUE,A Ruby Flavored Language
1935,Redhooks,,,TRUE,Predictable state container for React apps written using Hooks
1936,Redom,,Library,TRUE,Tiny (2 KB) turboboosted JavaScript library for creating user interfaces.
1937,Redux,,,TRUE,Predictable state container for JavaScript apps
1938,Redux Elm,,,TRUE,The Elm Architecture in JavaScript http://salsita.github.io/redux-elm/
1939,Redux Loop,,,TRUE,A port of elm-effects and the Elm Architecture to Redux that allows you to sequence your effects naturally and purely by returning them from your reducers.
1940,Redux Side Effects,,,TRUE,Redux toolset for keeping all the side effects inside your reducers while maintaining their purity.
1941,Reef,,Library,TRUE,"A lightweight library for creating reactive, state-based components and UI."
1942,Refluxjs,,Library,TRUE,A simple library for uni-directional dataflow application architecture inspired by ReactJS Flux
1943,Refraction,,,TRUE,A guard that represents a central point of control in your application
1944,Regl,,,TRUE,👑 Functional WebGL
1945,Regular,,,TRUE,a living template engine that helping us to create data-driven component.
1946,Rekapi,,Library,TRUE,A keyframe animation library for JavaScript.
1947,Relay,,,TRUE,Relay is a JavaScript framework for building data-driven React applications.
1948,Rellax,,Library,TRUE,"Lightweight, vanilla javascript parallax library"
1949,Remark,,,TRUE,"A simple, in-browser, markdown-driven slideshow tool."
1950,Remarkable,,,TRUE,"Markdown parser, done right. Commonmark support, extensions, syntax plugins, high speed - all in one."
1951,Remodal,,,TRUE,"Flat, responsive, lightweight, easy customizable modal window jquery plugin with declarative state notation and hash tracking."
1952,Remote Storage,,Library,TRUE,Client-side Javascript library to make apps compatible with a remote storage.
1953,Request,,,TRUE,Simplified HTTP request client.
1954,RequireJS,,,TRUE,A file and module loader for JavaScript
1955,Reseter.css,,,TRUE,Reseter.css - A Futuristic Alternative To Normalize.css And CSS Resets
1956,Resize Observer,,,TRUE,Polyfills the ResizeObserver API.
1957,Respond,,,TRUE,"A fast & lightweight polyfill for min/max-width CSS3 Media Queries (for IE 6-8, and more)"
1958,Responsible,,,TRUE,Responsible.js - Give visitors the choice of what mobile experience they want. Adds Toggle for mobile to desktop switching without page reloads
1959,Responsive Comments,,,TRUE,A client-side solution to conditional loading.
1960,Responsive Elements,,Library,TRUE,Responsive elements makes it possible for any element to adapt and respond to the area they occupy. It's a tiny javascript library that you can drop into your projects today.
1961,Responsive Img,,,TRUE,Responsive Img is a jQuery plugin that changes an image's src attribute based on its container's width.
1962,Responsive Nav.js,,Library,TRUE,Responsive navigation plugin without library dependencies and with fast touch screen support.
1963,Responsive Slides,,,TRUE,Simple & lightweight responsive slider plugin (in 1kb)
1964,Rest,,,TRUE,RESTful HTTP client for JavaScript
1965,Rest Api Nodejs Mongodb,,,TRUE,"A boilerplate for REST API Development with  Node.js, Express, and MongoDB"
1966,Restive.js,,,TRUE,The Easiest Way to Make your Website Responsive or Adaptive!
1967,Resumable.js,,Library,TRUE,"A JavaScript library for providing multiple simultaneous, stable, fault-tolerant and resumable/restartable uploads via the HTML5 File API."
1968,Rete,,,TRUE,JavaScript framework for visual programming and creating node editor
1969,Retina.js,,,TRUE,JavaScript and LESS helpers for rendering high-resolution image variants
1970,Reveal.js,,,TRUE,The HTML Presentation Framework
1971,Ri Ta Js,,,TRUE,RiTa: the generative language toolkit (in JS)
1972,Rickshaw,,,TRUE,JavaScript toolkit for creating interactive real-time graphs
1973,Rill,,,TRUE,:left_right_arrow: Universal web application framework.
1974,Riloadr,,,TRUE,Riloadr - A cross-browser framework-independent responsive images loader written in Javascript.
1975,Rimg,,,TRUE,A responsive image solution for browsers that support mediaqueries. Pure javascript and no server-side code.
1976,Riotjs,,Library,TRUE,The 1kb client side MV* library
1977,Ripple,,,TRUE,A tiny foundation for building reactive views
1978,Rivets,,,TRUE,Declarative data binding facility
1979,Robotjs,,,TRUE,Node.js Desktop Automation.
1980,Rome,,,TRUE,"Customizable date (and time) picker. Opt-in UI, no jQuery!"
1981,Rot.js,,,TRUE,ROguelike Toolkit
1982,Roughdraft.js,,,TRUE,"Quickly create an interactive HTML mock-up by auto sourcing lorem ipsum/images generators, with minimal html markup, and no server side code"
1983,Round Slider,,,TRUE,roundSlider - A free jQuery plugin
1984,Routie,,,TRUE,a tiny javascript hash router
1985,Rule Reactor,,,TRUE,"A light weight, fast, expressive forward chaining business rule engine leveraging JavaScript internals, lazy cross-products, and Functions as objects rather than Rete.  NOTE: The master branch is the front edge of development. If you desire a more tested version, use the npm package."
1986,Rulers Guides.js,,,TRUE,Creates Photoshop-like guides and rulers interface on a web page
1987,Rusha,,,TRUE,"High-performance pure-javascript SHA1 implementation suitable for large binary data, reaching up to half the native speed."
1988,Rx Js,,,TRUE,The Reactive Extensions for JavaScript
1989,Rxdb,,,TRUE,:computer: :iphone: A reactive Database for Progressive Web Apps and more
1990,Rye,,Library,TRUE,"A modern, lightweight browser library using ES5 natives"
1991,Sails,,,TRUE,Realtime MVC Framework for Node.js
1992,Salvattore,,,TRUE,A jQuery Masonry alternative with CSS-driven configuration.
1993,Sammy,,,TRUE,"Sammy is a tiny javascript framework built on top of jQuery, It's RESTful Evented Javascript."
1994,Sapphire Db,,,TRUE,"SapphireDb Server, a self-hosted, easy to use realtime database for Asp.Net Core and EF Core"
1995,Sc Editor,,,TRUE,A lightweight HTML and BBCode WYSIWYG editor
1996,Scale App,,,TRUE,scaleApp is a JavaScript framework for scalable One-Page-Applications
1997,Scene Graph.js,,,TRUE,HTML5 Canvas and Animation Framework
1998,Scenejs,,,TRUE,An extensible WebGL-based engine for high-detail 3D visualisation
1999,Scheduler,,,TRUE,GPL version of JavaScript Event Calendar
2000,Sco.js,,,TRUE,Javascript extensions for twitter bootstrap
2001,Scrawl Canvas,,Library,TRUE,"Responsive, interactive and more accessible HTML5 canvas elements. Scrawl-canvas is a JavaScript library designed to make using the HTML5 canvas element easier, and more fun"
2002,Screenfull.js,,,TRUE,Simple wrapper for cross-browser usage of the JavaScript Fullscreen API
2003,Screenlog.js,,,TRUE,Bring console.log on the screen
2004,Script.js,,,TRUE,Asyncronous JavaScript loader and dependency manager
2005,Scrob Master,,,TRUE,Master your scroll events.
2006,Scroll Magic,,,TRUE,The jQuery plugin for magical scroll interactions.
2007,Scroll Nav,,,TRUE,A jQuery plugin for building a scrolling navigation menu
2008,Scroll Reveal.js,,,TRUE,Declarative on-scroll reveal animations.
2009,Scroll Trigger,,,TRUE,Triggers classes on html elements based on the scroll position. Uses requestAnimationFrame so it doesn't jack the users scroll.
2010,Sdk Js,,,TRUE,Tanker client-side encryption SDK for JavaScript
2011,Sea.js,,,TRUE,A Module Loader for the Web
2012,Select2,,,TRUE,"Select2 is a jQuery based replacement for select boxes. It supports searching, remote data sets, and infinite scrolling of results."
2013,Selectivity,,Library,TRUE,Modular and light-weight selection library for jQuery and Zepto.js
2014,Selectivizr,,,TRUE,Selectivizr is a JavaScript utility that emulates CSS3 pseudo-classes and attribute selectors in Internet Explorer 6-8.
2015,Selectize.js,,,TRUE,"Selectize is the hybrid of a textbox and <select> box. It's jQuery based and it has autocomplete and native-feeling keyboard navigation; useful for tagging, contact lists, etc."
2016,Selecto,,,TRUE,Selecto.js is a component that allows you to select elements in the drag area using the mouse or touch.
2017,Semantic Ui,,,TRUE,Semantic empowers designers and developers by creating a shared vocabulary for UI.
2018,Sentry,,,TRUE,Sentry is a realtime error logging and aggregation platform
2019,Sequelize,,,TRUE,An easy-to-use multi SQL dialect ORM for Node.js
2020,Sequence,,,TRUE,The Responsive Slider with Advanced CSS3 Transitions
2021,Serenade.js,,,TRUE,Client side MVC framework
2022,Set Dom,,,TRUE,📑 Lightweight dom diffing with plain old html.
2023,Shader School,,,TRUE,A workshopper for GLSL shaders and graphics programming
2024,Shake.js,,,TRUE,A custom 'shake' event plugin for mobile web browsers using device accelerometer.
2025,Sheetrock,,,TRUE,"Quickly connect to, query, and lazy-load data from Google Spreadsheets."
2026,Sherlock,,,TRUE,Natural-language event parser for Javascript
2027,Shifty,,,TRUE,A teeny tiny tweening engine in JavaScript.  That's all it does.
2028,Shine.js,,Library,TRUE,A library for pretty shadows.
2029,Shipit,,,TRUE,Universal automation and deployment tool written in JavaScript.
2030,Should.js,,,TRUE,BDD style assertions for node.js -- test framework agnostic
2031,Showdown,,,TRUE,JavaScript port of Markdown
2032,Shuffle,,,TRUE,jQuery Shuffle Plugin
2033,Sidr,,,TRUE,Sidr is a jQuery plugin for creating side menus and the easiest way for doing your menu responsive.
2034,Siema,,,TRUE,Siema - Lightweight and simple carousel in pure JavaScript
2035,Sift.js,,,TRUE,filter arrays using mongodb queries
2036,Sigma,,Library,TRUE,An open-source lightweight JavaScript graph drawing library
2037,Signal R,,,TRUE,Incredibly simple real-time web for .NET
2038,Simplate,,,TRUE,"A simple, but powerful, templating engine for JavaScript."
2039,Simple Parallax,,Library,TRUE,Simple and tiny JavaScript library to add parallax animations on any images
2040,Simplecart,,,TRUE,A simple javascript shopping cart that easily integrates with your current website.
2041,Simptip,,,TRUE,A simple CSS tooltip made with Sass
2042,Simulacra,,,TRUE,One-way data binding for web applications.
2043,Sinon.js,,,TRUE,"Test spies, stubs and mocks for JavaScript."
2044,Sir Trevor Js,,,TRUE,Rich content editing entirely re-imagined for the web
2045,Sisyphus,,,TRUE,"Gmail-like client-side drafts and bit more. Plugin developed to save html forms data to LocalStorage to restore them after browser crashes, tabs closings and other disasters."
2046,Sizzle,,,TRUE,A sizzlin' hot selector engine.
2047,Skel,,,TRUE,A lightweight responsive framework for the www
2048,Sketchpad,,Library,TRUE,A simple sketchpad library
2049,Skrollr,,Library,TRUE,Stand-alone parallax scrolling library for mobile (Android + iOS) and desktop. No jQuery. Just plain JavaScript (and some love).
2050,Skrollr Decks,,,TRUE,skrollr plugin for fullpage presentation decks
2051,Slate,,,TRUE,A completely customizable framework for building rich text editors.
2052,Slick,,,TRUE,the last carousel you'll ever need
2053,Slick Grid,,,TRUE,A lightning fast JavaScript grid/spreadsheet
2054,Slidebars,,,TRUE,Slidebars is a jQuery framework for quickly and easily implementing app style off-canvas space into your website.
2055,Slideout,,,TRUE,A touch slideout navigation menu for your mobile web apps.
2056,Slides,,,TRUE,"Slides is a crazy simple slideshow plugin for jQuery. With features like looping, auto play, fade or slide transition effects, crossfading, image preloading, and auto generated pagination.  With Slides you’ll never see multiple slides fly by. Slides elegantly just slides from one slide to the next. Awesome."
2057,Slidr,,,TRUE,add some slide effects.
2058,Slim.js,,,TRUE,Fast & Robust Front-End Micro-framework based on modern standards
2059,Slit Slider,,,TRUE,A responsive slideshow with a twist: the idea is to slice open the current slide when navigating to the next or previous one. Using jQuery and CSS animations we can create unique slide transitions for the content elements.
2060,Sly,,Library,TRUE,JavaScript library for one-directional scrolling with item based navigation support.
2061,Smartmenus,,,TRUE,jQuery website menu plugin. Responsive and accessible list-based website menus that work on all devices.
2062,Smooth Div Scroll,,,TRUE,A jQuery plugin for smooth scrolling.
2063,Smooth Scrollbar,,,TRUE,"Customizable, Pluginable, and High Performance Scrollbars!"
2064,Smooth State.js,,,TRUE,Unobtrusive page transitions with jQuery.
2065,Smoothie,,,TRUE,Smoothie Charts: smooooooth JavaScript charts for realtime streaming data
2066,Snabbt.js,,,TRUE,Fast animations with javascript and CSS transforms
2067,Snap.js,,Library,TRUE,A Library for creating beautiful mobile shelves in Javascript
2068,Snap.svg,,Library,TRUE,The JavaScript library for modern SVG graphics.
2069,Snazzy Info Window,,,TRUE,Customizable info windows using the Google Maps JavaScript API.
2070,Soc.js,,,TRUE,An easier way to create social icons
2071,Social Count,,,TRUE,Simple barebones project to show share counts from various social networks.
2072,Socialite,,,TRUE,Socialite provides a very easy way to implement and activate a plethora of social sharing buttons.
2073,Socket.io,,,TRUE,"Realtime application framework for Node.JS, with HTML5 WebSockets and cross-browser fallbacks support."
2074,SockJS Client,,,TRUE,WebSocket emulation - Javascript client
2075,Somajs,,,TRUE,Scalable javascript framework
2076,Sortable,,Library,TRUE,"Sortable — is a minimalist JavaScript library for reorderable drag-and-drop lists on modern browsers and touch devices. No jQuery. Supports Meteor, AngularJS, React and any CSS library, e.g. Bootstrap."
2077,Sound JS,,Library,TRUE,A Javascript library for working with Audio. Features a simple interface as the front end to multiple audio APIs via a plugin model. Currently supports HTML5 Audio & Flash.
2078,Sound Manager 2,,,TRUE,"A JavaScript Sound API supporting MP3, MPEG4 and HTML5 audio + (experimental) RTMP, providing reliable cross-browser/platform audio control in as little as 10 KB. BSD licensed."
2079,Spa Eye,,,TRUE,Backbone debugger for Firefox
2080,Speak.js,,,TRUE,Text-to-Speech in JavaScript using eSpeak
2081,Speakingurl,,,TRUE,"Generate of so called ""static"" or ""nice-looking"" or ""slug"" or ""SpeakingURL"" from a string."
2082,Spectrum,,,TRUE,The No Hassle JavaScript Colorpicker
2083,Spin.js,,,TRUE,A spinning activity indicator
2084,Spine,,Library,TRUE,Lightweight MVC library for building JavaScript applications
2085,Springy,,,TRUE,A force directed graph layout algorithm in JavaScript
2086,Sprintf.js,,,TRUE,sprintf.js is a complete open source JavaScript sprintf implementation.
2087,Sprite.js,,,TRUE,An efficient javascript sprite animation framework
2088,Sproutcore,,Library,TRUE,JavaScript Application Framework - JS library only
2089,Stacktrace.js,,Library,TRUE,"Framework-agnostic, micro-library for getting stack traces in all web browsers"
2090,Stampit,,,TRUE,"Create objects from reusable, composable behaviors."
2091,Stapes,,,TRUE,a (really) tiny Javascript MVC microframework
2092,Starability,,,TRUE,Accessible rating forms with cute animations on top.
2093,State,,,TRUE,Hierarchical finite state machine for TypeScript and JavaScript
2094,Stately.js,,,TRUE,Stately.js is a JavaScript based finite-state machine (FSM) engine for Node.js and the browser.
2095,Stats.js,,,TRUE,JavaScript Performance Monitor
2096,Steal,,,TRUE,Gets JavaScript
2097,Stellar.js,,,TRUE,Stellar.js - Parallax scrolling made easy
2098,Stencil,,,TRUE,"A Web Component compiler for building fast, reusable UI components and Progressive Web Apps 💎 Built by the Ionic Framework team"
2099,Stickerjs,,,TRUE,
2100,Sticky,,,TRUE,jQuery Plugin for Sticky Objects
2101,Sticky Kit,,,TRUE,A jQuery plugin for creating smart sticky elements
2102,Sticky Navbar.js,,,TRUE,stickyNavbar.js: Fancy sticky navigation jQuery plugin with smart anchor link highlighting
2103,Stimulus,,,TRUE,A modest JavaScript framework for the HTML you already have
2104,Store,,,TRUE,A better way to use localStorage and sessionStorage
2105,Store.js,,,TRUE,"localStorage wrapper for all browsers without using cookies or flash. Uses localStorage, globalStorage, and userData behavior under the hood"
2106,Stratifiedjs,,,TRUE,Oni StratifiedJS (previously Apollo)
2107,Straw,,,TRUE,Realtime processing framework for Node.js
2108,Stream Js,,,TRUE,JS / Browser Client - Build Activity Feeds & Streams with GetStream.io
2109,Stream Saver.js,,,TRUE,StreamSaver writes stream to the filesystem directly asynchronous
2110,Stretchy,,,TRUE,"Form element autosizing, the way it should be."
2111,String Score,,,TRUE,"JavaScript string ranking 0 for no match upto 1 for perfect... ""String"".score(""str""); //=> 0.825"
2112,String.js,,,TRUE,Extra JavaScript string methods.
2113,Stringformatter,,,TRUE,"JS string formatter that supports objects, currency, date/time, decimals, and more  supports easy extension and garbage collection ... goes far beyond sprintf approach."
2114,Stupid Table Plugin,,,TRUE,A stupidly small and simple jQuery table sorter plugin
2115,Styled Components,,,TRUE,Visual primitives for the component age. Use the best bits of ES6 and CSS to style your apps without stress 💅
2116,Sugar,,Library,TRUE,A Javascript library for working with native objects.
2117,Summernote,,,TRUE,Super simple WYSIWYG editor
2118,Super Slide.js,,,TRUE,"A flexible, smooth, GPU accelerated sliding menu for your next PWA"
2119,Superagent,,,TRUE,Ajax with less suck - (and node.js HTTP client to match)
2120,Supermodel,,,TRUE,Supermodel - Minimal Model Tracking for Backbonejs
2121,Superpowers Core,,,TRUE,:octopus: Superpowers — Extensible HTML5 app for real-time collaborative projects
2122,Superscrollorama,,,TRUE,The jQuery plugin for supercool scroll animations
2123,Superstruct,,,TRUE,A simple and composable way  to validate data in Javascript.
2124,Surveyjs,,Library,TRUE,JavaScript Survey and Form Library
2125,Svelte,,,TRUE,The magical disappearing UI framework
2126,Svg Morpheus,,Library,TRUE,JavaScript library enabling SVG icons to morph from one to the other. It implements Material Design's Delightful Details transitions.
2127,Svg.js,,Library,TRUE,A lightweight library for manipulating and animating SVG
2128,Svgeezy,,,TRUE,Allows for automatic Image fallbacks for browsers that can't handle SVGs
2129,Svgo,,,TRUE,SVGO is a Nodejs-based tool for optimizing SVG vector graphics files.
2130,Sweetalert,,,TRUE,"A beautiful replacement for JavaScript's ""alert"""
2131,Sweetalert2,,,TRUE,"A beautiful, responsive, highly customizable and accessible (WAI-ARIA) replacement for JavaScript's popup boxes. Zero dependencies."
2132,Swig,,,TRUE,Take a swig of the best template engine for JavaScript.
2133,Swing,,,TRUE,A swipeable cards interface. The swipe-left/swipe-right for yes/no input. As seen in apps like Jelly and Tinder.
2134,Swipe,,,TRUE,a lightweight mobile slider
2135,Swipebox,,,TRUE,A touchable jQuery lightbox
2136,Swiper,,,TRUE,Mobile touch slider and framework with hardware accelerated transitions
2137,Switchery,,,TRUE,iOS 7 style switches for your checkboxes
2138,Sylvester,,,TRUE,"Vector, matrix and geometry math JavaScript"
2139,Synaptic,,Library,TRUE,architecture-free neural network library for node.js and the browser
2140,Syntax Highlighter,,,TRUE,SyntaxHighlighter is a fully functional self-contained code syntax highlighter developed in JavaScript.
2141,Sysend.js,,,TRUE,Web application synchronization between different tabs
2142,T Former.js,,,TRUE,tFormer.js - Empower your HTML forms
2143,T.js,,,TRUE,A tiny javascript templating framework in ~400 bytes gzipped
2144,Table to Json,,,TRUE,Serializes HTML tables into JSON objects.
2145,Tablecloth,,,TRUE,A CSS and JS bootstrap to style and manipulate data tables
2146,Tablesort,,,TRUE,:arrow_up_down: A small tablesorter in plain JavaScript
2147,Tabletop,,,TRUE,Tabletop.js gives spreadsheets legs
2148,Tabris Js,,,TRUE,tabris.js - native apps in JavaScript
2149,Tabslet,,,TRUE,"Yet another jQuery plugin for tabs, lightweight, easy to use, mobile-friendly and with some extra features."
2150,Tabulator,,,TRUE,A table generation JQuery UI Plugin
2151,Tabulous.js,,,TRUE,A jQuery tabs module for todays web!
2152,Taffydb,,,TRUE,TaffyDB - an open source JavaScript Database for your browser
2153,Taggd,,,TRUE,A tool to show and add tags to images
2154,Taggle.js,,,TRUE,Form-ready dependency-less tagging.
2155,Tagmanager,,,TRUE,A jQuery plugin (working nicely with twitter bootstrap)
2156,Tangle,,Library,TRUE,a JavaScript library for reactive documents
2157,Tapestry5 jQuery,,,TRUE,Tapestry 5 jQuery integration. Fully replace Prototype and Scriptaculous with jQuery with as less as possible compatibility issues
2158,Tau Charts,,Library,TRUE,D3 based data-focused charting library. Designed with passion. Flexible.
2159,Teddy,,,TRUE,"An easy-to-read, HTML-based, mostly logic-less DOM templating engine with support for both server-side and client-side templating."
2160,Tempo,,,TRUE,"Tempo is an easy, intuitive JavaScript rendering engine that enables you to craft data templates in pure HTML."
2161,Teoria,,,TRUE,A JavaScript music theory framework.
2162,Terrificjs,,,TRUE,Terrific JavaScript Framework
2163,Tesseract.js,,,TRUE,Pure Javascript OCR for 62 Languages 📖🎉🖥
2164,Testcafe,,,TRUE,A Node.js tool to automate end-to-end web testing.
2165,Tether,,,TRUE,"A positioning engine to make overlays, tooltips and dropdowns better #hubspot-open-source"
2166,Text Angular,,,TRUE,"A radically powerful Text-Editor/Wysiwyg editor for Angular.js! Create multiple editor instances, two-way-bind HTML content, watch editors for changes and more!"
2167,Text Tailor.js,,,TRUE,"jQuery plugin, tailor made text to fill the height of the parent element or ellipse it if it doesn't fit"
2168,Textillate,,,TRUE,A simple plugin for CSS3 text animations
2169,Tfjs,,Library,TRUE,A WebGL accelerated JavaScript library for training and deploying ML models.
2170,Tfjs Core,,,TRUE,WebGL-accelerated ML // linear algebra // automatic differentiation for JavaScript.
2171,Themoviedb Javascript Library,,Library,TRUE,A Javascript library to interact with themoviedb.org Rest API.
2172,Then.js,,,TRUE,"The fastest, smallest, fully compatible, full-featured asynchronous module!"
2173,Theory,,,TRUE,Abstraction layer for cross platform JavaScript.
2174,Thinkjs,,,TRUE,"Use full ES2015+ features to develop Node.js applications, Support TypeScript."
2175,Three.js,,Library,TRUE,JavaScript 3D library.
2176,Three.proton,,Library,TRUE,three.proton is a magical 3d particle engine using three.js library. It is based on the Proton engine library.
2177,Threesixty Slider,,,TRUE,jQuery image slider plugin for creating 360 degree product tours
2178,Thrill,,,TRUE,Runs tests in many browsers.
2179,Tiles.js,,Library,TRUE,A simple JavaScript library for creating tile-based edge-to-edge layouts. Built on jQuery.
2180,Tilt.js,,,TRUE,A tiny 60+fps parallax tilt hover effect for jQuery.
2181,Timbre.js,,Library,TRUE,JavaScript library for objective sound programming
2182,Timeago.js,,Library,TRUE,timeago.js is a tiny library used to format date with `*** time ago` statement. eg: '3 hours ago'.
2183,Timeline JS,,,TRUE,TimelineJS: A Storytelling Timeline built in JavaScript.
2184,Timelined,,,TRUE,A customizable CSS-only vertical timeline
2185,Timeliner,,,TRUE,"jQuery plugin to make an interactive, historical timeline"
2186,Timer.js,,,TRUE,Timer.js is a periodic timer for Node.js and the browser.
2187,Timesheet.js,,Library,TRUE,JavaScript library for HTML5 & CSS3 time sheets
2188,Timezone Js,,,TRUE,Timezone-enabled JavaScript Date object. Uses Olson zoneinfo files for timezone data.
2189,Tiny Nav.js,,,TRUE,Responsive navigation plugin that weighs just 443 bytes
2190,Tiny Slider,,,TRUE,Vanilla javascript slider for all purposes.
2191,Tinycon,,Library,TRUE,"A small library for manipulating the favicon, in particular adding alert bubbles and changing images."
2192,Tinymce,,Library,TRUE,TinyMCE is a JavaScript library for platform independent 'WYSIWYG' or rich text editing. It is released as open source under the LGPL.
2193,Tippyjs,,Library,TRUE,Highly customizable vanilla JS tooltip/popover library
2194,Tipso,,,TRUE,A Lightweight Responsive jQuery Tooltip Plugin
2195,Tire,,Library,TRUE,Tire is a lightweight JavaScript library for modern browsers
2196,Tlapse,,,TRUE,📷 Create a timelapse of your web development... or just automatically take screenshots of your hard work ;)
2197,Tmlib.js,,,TRUE,"JavaScript をより使いやすく, より便利に, そしてより豊かに."
2198,Toastr,,,TRUE,Simple javascript toast notifications
2199,Tock,,,TRUE,Timer Object/Class. Kickass!
2200,Togetherjs,,,TRUE,A service for your website that makes it surprisingly easy to collaborate in real-time.
2201,Tonal,,Library,TRUE,A functional music theory library for Javascript
2202,Tone.js,,,TRUE,A Web Audio framework for making interactive music in the browser.
2203,Toolbar,,,TRUE,A tooltip style toolbar jQuery plugin
2204,Tooltipster,,,TRUE,A jQuery tooltip plugin
2205,Touch Swipe jQuery Plugin,,,TRUE,"TouchSwipe is a jquery plugin to be used with jQuery on touch input devices such as iPad, iPhone etc."
2206,Tourist,,,TRUE,"Simple, flexible tours for your app"
2207,Trace Kit,,,TRUE,Attempts to create stack traces for unhandled JavaScript exceptions in all major browsers.
2208,Tracking.js,,,TRUE,"The tracking.js brings to web elements tracking techniques of a real scene captured by the camera, through natural interactions from object tracking, color markers, among others, allowing the development of interfaces and games through a simple and intuitive API."
2209,Transformicons,,,TRUE,"Transformicons: Animated icons, symbols and buttons using SVG and CSS. Inspired by the article from Sara Soueidan and the work of Bennett Feely."
2210,Transparency,,,TRUE,"Transparency is a semantic template engine for the browser. It maps JSON objects to DOM elements by id, class and data-bind attributes."
2211,Treant Js,,Library,TRUE,Treant.js - javascript library for drawing tree diagrams
2212,Treesaver,,Library,TRUE,JavaScript library for creating column and page-based layouts
2213,Tremula Js,,,TRUE,TremulaJS: Picture Streams + Momentum Engine + Bézier Paths + Multi-Device
2214,Trex,,,TRUE,Package Manager for deno 🦕
2215,Trial Js,,,TRUE,Mouse position monitoring and user input prediction
2216,Tribute,,,TRUE,ES6 Native @mentions
2217,Trip.js,,,TRUE,Trip.js is a plugin that can help you customize a tutorial trip easily with more flexibilities. ( Based on jQuery )
2218,Trmix,,,TRUE,apply CSS based on your browser's text rendering engine
2219,Tsparticles,,,TRUE,"tsParticles - Easily create highly customizable particles animations and use them as animated backgrounds for your website. Ready to use components available for React.js, Vue.js (2.x and 3.x), Angular, Svelte, jQuery, Preact, Inferno, Solid, Riot and Web Components."
2220,Tuna,,Library,TRUE,"An audio effects library for Web Audio, made by www.dinahmoe.com"
2221,Tungstenjs,,,TRUE,Tungsten.js is a modular framework for creating web UIs with high-performance rendering on both server and client.
